User ID,Account Manager,VIP Lifecycle Stage,Onboard Date
486229,Pearl,Unhosted VIP,17/06/2025
5025175,Pearl,Time-Out,17/06/2025
5039978,Pearl,Self Excluded,09/04/2025
332611,Pearl,Unhosted VIP,09/04/2025
330619,Andre,Time-Out,29/04/2025
5080705,Andre,Unhosted VIP,26/05/2025
5103157,Callum,Unhosted VIP,06/05/2025
5107658,Callum,Unhosted VIP,13/06/2025
30953,Callum,Unhosted VIP,13/06/2025
5111652,Callum,Unhosted VIP,19/06/2025
5097414,Callum,Unhosted VIP,23/06/2025
5120444,Callum,Unhosted VIP,04/07/2025
358249,Callum,Unhosted VIP,07/08/2025
374679,Callum,Unhosted VIP,07/08/2025
5124468,Callum,Unhosted VIP,15/07/2025
5126457,Callum,Unhosted VIP,16/07/2025
5113506,Callum,Unhosted VIP,17/07/2025
5132245,Callum,Unhosted VIP,28/07/2025
5084788,Pearl,Unhosted VIP,28/07/2025
424788,Pearl,Unhosted VIP,28/07/2025
5086631,Pearl,Unhosted VIP,28/07/2025
5130767,Pearl,Unhosted VIP,28/07/2025
5027312,Callum,Unhosted VIP,30/07/2025
5105287,Callum,Unhosted VIP,31/07/2025
5114300,Callum,Unhosted VIP,31/07/2025
353780,Pearl,Unhosted VIP,31/07/2025
5113163,Callum,Unhosted VIP,01/08/2025
254655,Andre,Unhosted VIP,08/01/2025
5112758,Andre,Unhosted VIP,08/01/2025
5081063,Andre,Time-Out,08/01/2025
5109643,Andre,Unhosted VIP,08/01/2025
5141429,Andre,Unhosted VIP,08/05/2025
5059340,Andre,Unhosted VIP,08/06/2025
5133481,Andre,Unhosted VIP,08/07/2025
311652,Pearl,Unhosted VIP,08/08/2025
5144413,Callum,Unhosted VIP,11/08/2025
14023,Pearl,Unhosted VIP,11/08/2025
5148817,Andre,Unhosted VIP,12/08/2025
185780,Callum,Unhosted VIP,18/08/2025
5086108,Andre,Unhosted VIP,18/08/2025
5146189,Andre,Unhosted VIP,18/08/2025
285905,Taine,Unhosted VIP,19/08/2025
527968,Taine,Unhosted VIP,19/08/2025
5150286,Taine,Unhosted VIP,20/08/2025
5146015,Taine,Unhosted VIP,20/08/2025
5119024,Taine,Unhosted VIP,20/08/2025
5132427,Callum,Unhosted VIP,25/08/2025
5142809,Callum,Unhosted VIP,26/08/2025
5132698,Taine,Unhosted VIP,26/08/2025
5075290,Taine,Unhosted VIP,28/08/2025
5162746,Taine,Unhosted VIP,28/08/2025
5080677,Andre,Unhosted VIP,28/08/2025
499860,Taine,Unhosted VIP,01/09/2025
5151718,Taine,Unhosted VIP,01/09/2025
5151317,Taine,Unhosted VIP,01/09/2025
168255,Pearl,Unhosted VIP,01/09/2025
5156510,Callum,Unhosted VIP,02/09/2025
5046422,Taine,Unhosted VIP,02/09/2025
5046865,Pearl,Unhosted VIP,02/09/2025
5149185,Taine,Unhosted VIP,03/09/2025
5160294,Taine,Unhosted VIP,03/09/2025
5162470,Taine,Unhosted VIP,03/09/2025
459051,Taine,Unhosted VIP,03/09/2025
422893,Taine,Unhosted VIP,05/09/2025
5071113,Taine,Unhosted VIP,05/09/2025
5084539,Taine,Unhosted VIP,05/09/2025
635377,Taine,Unhosted VIP,05/09/2025
391572,Taine,Unhosted VIP,05/09/2025
5147812,Callum,Time-Out,09/08/2025
5114191,Taine,Unhosted VIP,11/09/2025
5153431,Taine,Unhosted VIP,12/09/2025
5125190,Taine,Self Excluded,12/09/2025
5170797,Taine,Unhosted VIP,15/09/2025
5144874,Taine,Unhosted VIP,15/09/2025
5156693,Pearl,Unhosted VIP,16/09/2025
5179693,Pearl,Unhosted VIP,18/09/2025
571588,Callum,Unhosted VIP,19/09/2025
5022330,Callum,Unhosted VIP,19/09/2025
304837,Callum,Unhosted VIP,19/09/2025
5181523,Andre,Unhosted VIP,20/09/2025
5181388,Andre,Unhosted VIP,20/09/2025
5169215,Taine,Unhosted VIP,22/09/2025
5119323,Pearl,Unhosted VIP,22/09/2025
5183568,Pearl,Unhosted VIP,22/09/2025
5054902,Taine,Unhosted VIP,23/09/2025
5130779,Callum,Unhosted VIP,25/09/2025
558994,Callum,Unhosted VIP,25/09/2025
5159157,Callum,Unhosted VIP,25/09/2025
5031113,Andre,Unhosted VIP,26/09/2025
5103371,Pearl,Unhosted VIP,26/09/2025
398490,Callum,Time-Out,28/09/2025
5046947,Pearl,Unhosted VIP,01/10/2025
5103807,Pearl,Unhosted VIP,01/10/2025
5001371,Callum,Unhosted VIP,23/06/2025
5000470,Andre,Time-Out,12/05/2025
5103302,Pearl,Time-Out,30/07/2025
5216338,Taine,Unhosted VIP,31/10/2025
5208138,Taine,Unhosted VIP,21/10/2025
477382,Taine,Unhosted VIP,08/10/2025
361907,Callum,Unhosted VIP,13/06/2025
5122733,Callum,Time-Out,11/07/2025
5053844,Callum,Unhosted VIP,01/09/2025
5081563,Callum,Unhosted VIP,08/09/2025
5174951,Callum,Unhosted VIP,15/09/2025
312913,Callum,Unhosted VIP,16/10/2025
5202911,Callum,Unhosted VIP,18/10/2025
5192227,Callum,Unhosted VIP,30/10/2025
5106342,Taine,Unhosted VIP,17/09/2025
398310,Taine,Unhosted VIP,28/09/2025
5178123,Taine,Unhosted VIP,26/09/2025
5140890,Taine,Unhosted VIP,02/10/2025
5180567,Taine,Unhosted VIP,02/10/2025
5198161,Taine,Unhosted VIP,16/10/2025
207979,Andre,Unhosted VIP,29/04/2025
5113040,Andre,Unhosted VIP,16/09/2025
5079038,Andre,Unhosted VIP,25/09/2025
5082216,Andre,Unhosted VIP,23/09/2025
192743,Andre,Unhosted VIP,06/10/2025
56749,Andre,Unhosted VIP,02/10/2025
296205,Andre,Unhosted VIP,06/10/2025
5193565,Andre,Unhosted VIP,12/10/2025
200105,Callum,Unhosted VIP,17/07/2025
209391,Callum,Unhosted VIP,25/07/2025
5069198,Callum,Unhosted VIP,06/06/2025
5081351,Callum,Unhosted VIP,04/07/2025
5048394,Callum,Time-Out,06/08/2025
484712,Pearl,Unhosted VIP,13/09/2024
174824,Pearl,Unhosted VIP,26/02/2025
5180425,Pearl,Time-Out,16/10/2025
613963,Pearl,Unhosted VIP,01/12/2024
5163272,Pearl,Unhosted VIP,01/10/2025
5096411,Pearl,Unhosted VIP,13/10/2025
5110782,Pearl,Unhosted VIP,31/07/2025
F,Pearl,Unhosted VIP,11/09/2024
423588,Pearl,Unhosted VIP,22/07/2025
5055880,Pearl,Unhosted VIP,17/10/2025
443546,Pearl,Unhosted VIP,30/09/2024
116570,Pearl,Unhosted VIP,18/11/2024
651441,Pearl,Unhosted VIP,09/04/2025
5089887,Pearl,Unhosted VIP,20/10/2025
5084829,Pearl,Unhosted VIP,29/09/2025
5174246,Taine,Unhosted VIP,27/10/2025
104794,Pearl,Unhosted VIP,26/02/2025
5102417,Taine,Unhosted VIP,05/09/2025
5126907,Taine,Unhosted VIP,01/10/2025
5204347,Taine,Unhosted VIP,17/10/2025
5105714,Taine,Unhosted VIP,21/10/2025
547144,Andre,Unhosted VIP,04/08/2025
5156859,Andre,Unhosted VIP,08/10/2025
5031263,Andre,Unhosted VIP,29/04/2025
8045,Taine,Unhosted VIP,22/09/2025
5206035,Pearl,Unhosted VIP,20/10/2025
5084165,Taine,Unhosted VIP,13/10/2025
5154598,Taine,Unhosted VIP,10/11/2025
373083,Pearl,Unhosted VIP,09/10/2024
5110222,Pearl,Unhosted VIP,27/11/2025
14579,Pearl,Unhosted VIP,11/09/2024
443602,Pearl,Unhosted VIP,01/12/2025
533961,Pearl,Unhosted VIP,14/02/2025
247920,Pearl,Unhosted VIP,09/04/2025
36092,Pearl,Unhosted VIP,09/04/2025
5110800,Pearl,Unhosted VIP,24/07/2025
362504,Pearl,Unhosted VIP,07/10/2024
5118205,Pearl,Unhosted VIP,13/08/2025
5135547,Pearl,Unhosted VIP,03/09/2025
555970,Pearl,Unhosted VIP,20/10/2025
5179140,Pearl,Unhosted VIP,06/11/2025
5103678,Pearl,Unhosted VIP,04/11/2025
5130181,Pearl,Unhosted VIP,19/11/2025
398938,Pearl,Unhosted VIP,24/11/2025
233018,Pearl,Unhosted VIP,28/10/2024
5247641,Pearl,Unhosted VIP,01/12/2025
546399,Pearl,Unhosted VIP,01/12/2025
5113585,Pearl,Unhosted VIP,01/12/2025
375355,Andre,Unhosted VIP,29/04/2025
111943,Andre,Unhosted VIP,26/05/2025
5003657,Andre,Unhosted VIP,01/08/2025
5210952,Andre,Unhosted VIP,10/11/2025
16160,Andre,Unhosted VIP,06/08/2025
439912,Andre,Unhosted VIP,07/08/2025
5130735,Andre,Unhosted VIP,25/09/2025
5176918,Andre,Unhosted VIP,23/09/2025
5179212,Andre,Unhosted VIP,25/09/2025
5197882,Andre,Unhosted VIP,09/10/2025
249134,Andre,Unhosted VIP,12/10/2025
474452,Andre,Unhosted VIP,28/10/2025
5209847,Andre,Unhosted VIP,03/11/2025
5133655,Andre,Unhosted VIP,10/11/2025
5168272,Andre,Unhosted VIP,11/11/2025
5043352,Andre,Unhosted VIP,13/11/2025
5214298,Andre,Unhosted VIP,17/11/2025
5036115,Andre,Unhosted VIP,17/11/2025
5214506,Andre,Unhosted VIP,21/11/2025
5100591,Callum,Unhosted VIP,25/08/2025
5210334,Callum,Unhosted VIP,03/11/2025
5226634,Callum,Unhosted VIP,12/11/2025
5087690,Callum,Unhosted VIP,14/11/2025
5219497,Callum,Unhosted VIP,14/11/2025
5110489,Callum,Unhosted VIP,24/11/2025
5168527,Callum,Unhosted VIP,25/11/2025
5231496,Callum,Unhosted VIP,14/11/2025
546982,Callum,Unhosted VIP,26/08/2025
635737,Callum,Unhosted VIP,31/07/2025
247158,Callum,Unhosted VIP,01/08/2025
5088718,Callum,Unhosted VIP,11/06/2025
5029998,Callum,Unhosted VIP,01/10/2025
5190783,Callum,Unhosted VIP,05/11/2025
5078793,Callum,Time-Out,04/11/2025
5168414,Callum,Unhosted VIP,18/11/2025
5058169,Callum,Unhosted VIP,19/11/2025
5108072,Taine,Unhosted VIP,01/09/2025
5135358,Taine,Unhosted VIP,19/08/2025
5078120,Taine,Unhosted VIP,19/08/2025
5152091,Taine,Unhosted VIP,08/09/2025
5031397,Taine,Unhosted VIP,08/09/2025
5031315,Taine,Unhosted VIP,08/09/2025
5132622,Taine,Unhosted VIP,01/09/2025
5076779,Taine,Unhosted VIP,01/10/2025
5190900,Taine,Unhosted VIP,08/10/2025
5049397,Taine,Unhosted VIP,16/10/2025
5203661,Taine,Unhosted VIP,16/10/2025
46726,Taine,Unhosted VIP,02/10/2025
425772,Taine,Unhosted VIP,04/09/2025
5039406,Taine,Unhosted VIP,23/10/2025
5211923,Taine,Unhosted VIP,27/10/2025
5211206,Taine,Unhosted VIP,28/10/2025
5076463,Taine,Unhosted VIP,07/11/2025
5161881,Taine,Unhosted VIP,01/12/2025
379224,Pearl,Unhosted VIP,22/12/2025
5046422,Andre,Unhosted VIP,02/09/2025
387823,Andre,Unhosted VIP,09/12/2025
5240541,Andre,Unhosted VIP,17/12/2025
622095,Andre,Time-Out,24/12/2025
5237422,Pearl,Self Excluded,24/11/2025
5221557,Pearl,Unhosted VIP,01/12/2025
5004045,Callum,Unhosted VIP,12/10/2025
5290549,Andre,Time-Out,05/01/2026
5002550,Pearl,Unhosted VIP,12/12/2025
5261462,Taine,Unhosted VIP,15/12/2025
5049308,Pearl,Unhosted VIP,09/04/2025
474737,Pearl,Unhosted VIP,19/09/2025
5262787,Andre,Unhosted VIP,15/12/2025
620501,Callum,Unhosted VIP,02/12/2025
5051801,Pearl,Unhosted VIP,01/01/2026
374360,Andre,Unhosted VIP,12/01/2026
5286535,Andre,Self Excluded,15/01/2026
5302537,Andre,Time-Out,15/01/2026
440227,Callum,Unhosted VIP,11/12/2025
5307103,Andre,Unhosted VIP,15/01/2026
5247045,Andre,Time-Out,15/12/2025
5127007,Callum,Unhosted VIP,05/12/2025
5085495,Callum,Unhosted VIP,04/11/2025
5204281,Andre,Self Excluded,03/12/2025
543073,Pearl,Unhosted VIP,24/11/2025
5114084,Callum,Self Excluded,31/10/2025
5316250,Andre,Unhosted VIP,26/01/2026
5113081,Taine,Unhosted VIP,20/01/2026
5310870,Callum,Unhosted VIP,25/01/2026
5136322,Pearl,Unhosted VIP,23/01/2026
5274504,Pearl,Unhosted VIP,12/01/2026
5050279,Andre,Time-Out,14/01/2026
5114178,Andre,Unhosted VIP,12/01/2026
5125556,Taine,Unhosted VIP,03/09/2025
5136404,Pearl,Unhosted VIP,13/10/2025
5138270,Taine,Unhosted VIP,17/12/2025
5197636,Callum,Unhosted VIP,17/10/2025
5208224,Taine,Time-Out,27/10/2025
5213820,Pearl,Unhosted VIP,05/01/2026
5286328,Callum,Unhosted VIP,02/01/2026
75211,Andre,Self Excluded,14/01/2026
183806,Taine,Self Excluded,21/01/2026
5125190,Taine,Self Excluded,12/09/2025
5262274,Callum,Time-Out,12/01/2026
5304368,Callum,Unhosted VIP,22/01/2026
5157166,Taine,Unhosted VIP,25/08/2025
5117478,Taine,Unhosted VIP,01/09/2025
5081117,Taine,Unhosted VIP,03/09/2025
300330,Taine,Unhosted VIP,05/09/2025
5170870,Taine,Unhosted VIP,15/09/2025
5193472,Taine,Unhosted VIP,10/10/2025
5196332,Taine,Unhosted VIP,13/10/2025
5203467,Taine,Unhosted VIP,16/10/2025
5209337,Taine,Unhosted VIP,27/10/2025
5154390,Taine,Unhosted VIP,04/11/2025
5151760,Taine,Unhosted VIP,04/12/2025
5160294,Taine,Unhosted VIP,03/09/2025
5093012,Taine,Unhosted VIP,11/12/2025
5271248,Taine,Unhosted VIP,18/12/2025
5266492,Taine,Unhosted VIP,18/12/2025
5135338,Taine,Unhosted VIP,03/09/2025
5109902,Taine,Unhosted VIP,01/01/2026
5153492,Taine,Unhosted VIP,01/01/2026
5157332,Callum,Unhosted VIP,01/01/2026
5151658,Callum,Unhosted VIP,01/01/2026
5236687,Callum,Unhosted VIP,17/12/2025
623336,Callum,Unhosted VIP,30/07/2025
5134155,Callum,Unhosted VIP,04/08/2025
5131585,Callum,Time-Out,01/08/2025
5105408,Callum,Unhosted VIP,14/07/2025
5120190,Callum,Unhosted VIP,05/07/2025
5045225,Callum,Unhosted VIP,02/07/2025
5082103,Callum,Unhosted VIP,26/06/2025
5101420,Callum,Unhosted VIP,27/06/2025
466114,Callum,Unhosted VIP,23/09/2025
5250077,Callum,Unhosted VIP,01/12/2025
276910,Callum,Unhosted VIP,27/11/2025
5111639,Callum,Unhosted VIP,14/07/2025
5042094,Callum,Unhosted VIP,09/06/2025
5077403,Callum,Unhosted VIP,18/12/2025
5212785,Callum,Unhosted VIP,01/12/2025
5019095,Callum,Unhosted VIP,01/07/2025
5285202,Callum,Unhosted VIP,30/12/2025
5059624,Callum,Unhosted VIP,28/08/2025
60640,Callum,Unhosted VIP,18/09/2025
5193431,Callum,Unhosted VIP,10/10/2025
5161509,Callum,Unhosted VIP,05/09/2025
5221368,Callum,Unhosted VIP,14/11/2025
5054273,Callum,Unhosted VIP,01/12/2025
427266,Callum,Unhosted VIP,01/12/2025
5196283,Callum,Unhosted VIP,09/12/2025
5083517,Callum,Unhosted VIP,09/12/2025
5262422,Callum,Unhosted VIP,15/12/2025
5189983,Callum,Unhosted VIP,22/12/2025
452399,Andre,Time-Out,01/08/2025
5135991,Andre,Unhosted VIP,01/10/2025
5117685,Andre,Unhosted VIP,06/11/2025
5146348,Andre,Unhosted VIP,10/11/2025
5261414,Andre,Unhosted VIP,10/12/2025
5101384,Andre,Unhosted VIP,15/12/2025
5247958,Andre,Unhosted VIP,18/12/2025
5193565,Andre,Unhosted VIP,12/10/2025
416927,Pearl,Unhosted VIP,07/02/2025
5138120,Pearl,Unhosted VIP,04/08/2025
362376,Pearl,Unhosted VIP,11/08/2025
5113790,Pearl,Unhosted VIP,29/09/2025
5108565,Pearl,Unhosted VIP,18/09/2025
5151842,Pearl,Unhosted VIP,18/09/2025
5135109,Pearl,Unhosted VIP,31/07/2025
5228814,Pearl,Unhosted VIP,12/11/2025
5222877,Pearl,Unhosted VIP,17/11/2025
5122698,Pearl,Unhosted VIP,19/11/2025
5155131,Pearl,Unhosted VIP,02/12/2025
312847,Pearl,Unhosted VIP,06/12/2025
5258150,Pearl,Unhosted VIP,11/12/2025
5264100,Pearl,Unhosted VIP,17/12/2025
5198840,Pearl,Unhosted VIP,16/12/2025
5250066,Pearl,Unhosted VIP,30/12/2025
5142965,Pearl,Unhosted VIP,14/01/2026
5149452,Taine,Unhosted VIP,27/01/2026
5289141,Callum,Unhosted VIP,20/01/2026
5183496,Pearl,Unhosted VIP,28/11/2025
5306943,Callum,Unhosted VIP,24/01/2026
5316167,Taine,Unhosted VIP,27/01/2026
606845,Callum,Unhosted VIP,10/07/2025
5079407,Andre,Unhosted VIP,28/05/2025
466785,Andre,Unhosted VIP,18/12/2025
5193812,Andre,Unhosted VIP,14/01/2026
5031460,Pearl,Unhosted VIP,02/01/2026
5146189,Pearl,Unhosted VIP,18/08/2025
5295159,Pearl,Unhosted VIP,12/01/2026
444167,Andre,Unhosted VIP,17/10/2025
5076677,Pearl,Unhosted VIP,20/10/2025
325410,Pearl,Unhosted VIP,11/09/2024
5190791,Pearl,Unhosted VIP,30/10/2025
5199698,Pearl,Unhosted VIP,03/11/2025
5118875,Pearl,Unhosted VIP,06/11/2025
5190628,Pearl,Unhosted VIP,13/11/2025
470049,Pearl,Unhosted VIP,01/12/2025
5086238,Pearl,Unhosted VIP,04/12/2025
5258649,Pearl,Unhosted VIP,15/12/2025
5137371,Pearl,Unhosted VIP,17/12/2025
5096723,Pearl,Time-Out,24/12/2025
5274786,Pearl,Unhosted VIP,01/01/2026
5304284,Pearl,Unhosted VIP,26/01/2026
5241344,Pearl,Unhosted VIP,24/01/2026
5031361,Pearl,Unhosted VIP,20/01/2026
5054231,Pearl,Unhosted VIP,15/12/2025
359581,Pearl,Unhosted VIP,11/12/2025
274394,Pearl,Unhosted VIP,31/03/2025
5157271,Pearl,Unhosted VIP,17/12/2025
5333409,Pearl,Unhosted VIP,16/02/2026
5017101,Pearl,Unhosted VIP,15/08/2025
5286358,Pearl,Unhosted VIP,02/01/2026
226400,Andre,Unhosted VIP,29/04/2025
5151721,Andre,Unhosted VIP,27/10/2025
5096981,Andre,Unhosted VIP,10/11/2025
5190756,Andre,Unhosted VIP,08/01/2026
282594,Andre,Unhosted VIP,29/04/2025
5083864,Andre,Unhosted VIP,24/11/2025
490236,Andre,Unhosted VIP,27/11/2025
5255118,Andre,Unhosted VIP,15/12/2025
5082011,Andre,Unhosted VIP,15/12/2025
5211480,Andre,Unhosted VIP,22/12/2025
5096818,Andre,Unhosted VIP,01/01/2026
499725,Andre,Unhosted VIP,13/01/2025
111943,Andre,Unhosted VIP,26/05/2025
5162746,Andre,Unhosted VIP,28/08/2025
5043750,Andre,Unhosted VIP,22/01/2026
5268014,Andre,Unhosted VIP,19/01/2026
5065194,Callum,Unhosted VIP,25/11/2025
5161006,Callum,Unhosted VIP,28/08/2025
5085463,Callum,Unhosted VIP,01/07/2025
5193042,Callum,Unhosted VIP,04/11/2025
5075279,Callum,Unhosted VIP,24/11/2025
5208330,Callum,Unhosted VIP,09/12/2025
14635,Callum,Unhosted VIP,01/01/2026
535680,Callum,Unhosted VIP,02/01/2026
5052434,Callum,Unhosted VIP,24/06/2025
5111334,Callum,Unhosted VIP,07/01/2026
5214298,Callum,Unhosted VIP,17/11/2025
5186186,Callum,Unhosted VIP,24/01/2026
564902,Callum,Unhosted VIP,02/02/2026
5219226,Callum,Unhosted VIP,22/12/2025
5053937,Callum,Unhosted VIP,01/01/2026
651441,Callum,Unhosted VIP,09/04/2025
349622,Callum,Unhosted VIP,10/01/2026
5306053,Callum,Unhosted VIP,30/01/2026
5279709,Callum,Unhosted VIP,30/01/2026
5317601,Taine,Unhosted VIP,28/01/2026
618898,Callum,Unhosted VIP,04/02/2026
532632,Callum,Unhosted VIP,27/01/2026
5110436,Taine,Unhosted VIP,03/12/2025
501292,Callum,Unhosted VIP,25/01/2026
299995,Callum,Unhosted VIP,20/03/2025
5081382,Taine,Time-Out,05/09/2025
5118143,Pearl,Unhosted VIP,25/07/2025
5166109,Callum,Unhosted VIP,07/11/2025
619344,Andre,Self Excluded,09/02/2026
5118814,Callum,Unhosted VIP,09/02/2026
5042533,Callum,Unhosted VIP,29/01/2026
5191696,Taine,Time-Out,02/01/2026
5269046,Taine,Unhosted VIP,16/12/2025
5107503,Taine,Time-Out,19/08/2025
561160,Taine,Unhosted VIP,01/01/2026
425636,Andre,Unhosted VIP,17/11/2025
5134753,Callum,Unhosted VIP,15/12/2025
516582,Pearl,Unhosted VIP,02/10/2025
5311171,Pearl,Unhosted VIP,24/01/2026
5321871,Taine,Unhosted VIP,09/02/2026
5328750,Taine,Time-Out,09/02/2026
5328874,Callum,Unhosted VIP,06/02/2026
258093,Callum,Unhosted VIP,19/11/2025
5343360,Andre,Unhosted VIP,16/02/2026
5318521,Pearl,Unhosted VIP,02/02/2026
231712,Pearl,Unhosted VIP,25/01/2026
5135588,Andre,Unhosted VIP,27/11/2025
5306965,Callum,Unhosted VIP,17/01/2026
5346840,Pearl,Unhosted VIP,20/02/2026
5031937,Callum,Unhosted VIP,20/01/2026
5112921,Callum,Unhosted VIP,18/02/2026
5160409,Pearl,Unhosted VIP,19/02/2026
5316744,Callum,Unhosted VIP,26/01/2026
5218121,Taine,Self Excluded,10/02/2026
5229392,Taine,Self Excluded,02/01/2026
5090311,Pearl,Unhosted VIP,19/02/2026
5327325,Andre,Self Excluded,21/02/2026
5332964,Andre,Unhosted VIP,09/02/2026
5108789,Taine,Unhosted VIP,10/02/2026
5152289,Taine,Unhosted VIP,01/01/2026
5039978,Taine,Self Excluded,09/04/2025
5195644,Pearl,Unhosted VIP,09/02/2026
360481,Taine,Unhosted VIP,04/12/2025
5162470,Taine,Unhosted VIP,03/09/2025
5052876,Taine,Unhosted VIP,06/12/2025
570897,Taine,Unhosted VIP,29/08/2025
5039433,Taine,Unhosted VIP,05/09/2025
471826,Taine,Unhosted VIP,05/09/2025
5151550,Taine,Unhosted VIP,15/09/2025
42389,Taine,Unhosted VIP,12/09/2025
5117988,Taine,Unhosted VIP,02/10/2025
5158224,Taine,Unhosted VIP,10/10/2025
498181,Taine,Unhosted VIP,13/10/2025
5088284,Taine,Unhosted VIP,28/10/2025
5141991,Taine,Unhosted VIP,10/11/2025
5200812,Taine,Unhosted VIP,13/11/2025
391323,Taine,Unhosted VIP,13/11/2025
5135391,Taine,Unhosted VIP,25/11/2025
5181254,Taine,Unhosted VIP,14/11/2025
5104717,Taine,Unhosted VIP,03/12/2025
381231,Taine,Unhosted VIP,10/12/2025
577909,Taine,Unhosted VIP,15/12/2025
23793,Taine,Unhosted VIP,17/12/2025
5142707,Taine,Unhosted VIP,17/12/2025
5233133,Taine,Unhosted VIP,17/12/2025
5117460,Taine,Time-Out,17/12/2025
5285547,Taine,Unhosted VIP,30/12/2025
5075405,Taine,Unhosted VIP,01/01/2026
5222576,Taine,Unhosted VIP,05/01/2026
5131105,Taine,Unhosted VIP,08/01/2026
5306764,Taine,Unhosted VIP,17/01/2026
5305404,Taine,Unhosted VIP,26/01/2026
5286031,Taine,Unhosted VIP,15/01/2026
422216,Pearl,Unhosted VIP,11/09/2024
5125635,Pearl,Self Excluded,17/11/2025
5260516,Pearl,Unhosted VIP,03/02/2026
355416,Pearl,Unhosted VIP,01/01/2026
5182239,Pearl,Unhosted VIP,16/01/2026
5139149,Pearl,Time-Out,07/08/2025
5320543,Pearl,Unhosted VIP,25/02/2026
5355623,Pearl,Unhosted VIP,05/03/2026
5337970,Pearl,Unhosted VIP,26/03/2026
5319141,Andre,Unhosted VIP,16/02/2026
277339,Andre,Time-Out,01/10/2025
5207107,Andre,Time-Out,18/02/2026
5090148,Andre,Self Excluded,22/05/2025
5059169,Andre,Time-Out,15/12/2025
5069723,Andre,Unhosted VIP,26/09/2025
5231851,Andre,Unhosted VIP,14/03/2026
5103694,Andre,Time-Out,27/11/2025
5080844,Andre,Time-Out,24/12/2025
455731,Andre,Time-Out,05/01/2026
5018891,Andre,Self Excluded,23/03/2026
5399806,Andre,Time-Out,23/03/2026
5039002,Andre,Time-Out,09/05/2025
5246205,Callum,Unhosted VIP,25/11/2025
5252937,Callum,Time-Out,01/12/2025
5100591,Callum,Unhosted VIP,25/08/2025
342754,Callum,Time-Out,01/12/2025
5285202,Callum,Time-Out,30/12/2025
612695,Callum,Unhosted VIP,22/09/2025
5352548,Callum,Unhosted VIP,04/03/2026
5302861,Callum,Time-Out,04/03/2026
5159379,Callum,Time-Out,24/12/2025
5104859,Callum,Time-Out,25/09/2025
5219226,Callum,Unhosted VIP,22/12/2025
5146246,Callum,Time-Out,12/08/2025
5369241,Callum,Time-Out,01/03/2026
5391285,Callum,Time-Out,17/03/2026
5307291,Callum,Time-Out,23/03/2026
5305773,Callum,Time-Out,16/03/2026
5400895,Callum,Time-Out,27/03/2026
5400640,Callum,Time-Out,27/03/2026
5272923,Callum,Time-Out,26/03/2026
5123654,Callum,Unhosted VIP,31/03/2026
5238975,Callum,Time-Out,25/11/2025
5276547,Callum,Time-Out,27/03/2026
72606,Taine,Unhosted VIP,30/05/2025
5039978,Taine,Self Excluded,09/04/2025
5324637,Taine,Unhosted VIP,05/03/2026
5364273,Taine,Unhosted VIP,05/03/2026
5252867,Taine,Time-Out,19/01/2026
5374683,Taine,Time-Out,13/03/2026
5281055,Taine,Time-Out,02/01/2026
5160021,Taine,Time-Out,25/01/2026
5282429,Taine,Time-Out,08/01/2026
261216,Taine,Time-Out,17/12/2025
55293,Taine,Time-Out,20/03/2026
5285764,Taine,Time-Out,09/03/2026
5162059,Taine,Time-Out,01/09/2025
5307469,Taine,Time-Out,16/03/2026
49689,Julie,Self Excluded,12/03/2026
551681,Julie,Time-Out,12/03/2026
5383121,Julie,Time-Out,12/03/2026
5389784,Julie,Self Excluded,18/03/2026
564045,Julie,Time-Out,27/03/2026
5339806,Julie,Time-Out,19/03/2026
5188725,Julie,Time-Out,26/03/2026
5388610,Julie,Self Excluded,19/03/2026
154435,Pearl,Unhosted VIP,11/09/2024
5166297,Pearl,Unhosted VIP,01/10/2025
5133420,Pearl,Unhosted VIP,01/01/2026
5306052,Pearl,Unhosted VIP,24/01/2026
5272160,Pearl,Unhosted VIP,22/12/2025
590278,Pearl,Unhosted VIP,26/02/2025
5134865,Pearl,Unhosted VIP,20/10/2025
5191613,Andre,Unhosted VIP,02/10/2025
5172195,Andre,Unhosted VIP,12/01/2026
5299271,Andre,Unhosted VIP,15/01/2026
5063323,Andre,Time-Out,09/02/2026
5252537,Andre,Unhosted VIP,15/01/2026
5339567,Andre,Unhosted VIP,16/02/2026
5118382,Callum,Unhosted VIP,06/12/2025
5141757,Callum,Unhosted VIP,01/01/2026
302842,Callum,Unhosted VIP,02/01/2026
5257881,Callum,Unhosted VIP,12/01/2026
5118791,Callum,Time-Out,24/12/2025
441380,Callum,Unhosted VIP,06/10/2025
5052442,Callum,Unhosted VIP,01/02/2026
5123318,Callum,Unhosted VIP,11/09/2025
443247,Callum,Unhosted VIP,18/07/2025
371252,Callum,Unhosted VIP,10/02/2026
506972,Callum,Unhosted VIP,11/02/2026
5240054,Callum,Unhosted VIP,18/02/2026
5182227,Callum,Unhosted VIP,25/09/2025
5272061,Callum,Unhosted VIP,01/01/2026
5111743,Callum,Unhosted VIP,30/06/2025
5076202,Callum,Unhosted VIP,03/11/2025
5117607,Callum,Unhosted VIP,16/01/2026
5313377,Callum,Unhosted VIP,22/01/2026
264888,Callum,Unhosted VIP,28/01/2026
5305953,Callum,Unhosted VIP,01/02/2026
5083973,Taine,Unhosted VIP,02/09/2025
